tlist,tr,mag,coh,energy,overlap_target,overlap_instant
1.42,0.9999585234846329,-0.09677600436224948,0.1274056898881783,6.638022149794933,0.5483672639234412,0.47900788363699154
1.43,0.9999582548433095,-0.09933239666500171,0.12681080191127897,6.472290039048097,0.5496453257541556,0.4812264371160128
1.44,0.9999580110734212,-0.10182987674232796,0.12607800292094046,6.3066562375821205,0.5508939439078746,0.48350669044575234
1.45,0.99995779239628,-0.1042649189502255,0.12520674446891705,6.141231010384534,0.5521113556732528,0.48584321180601786
1.46,0.9999575988283518,-0.10663465472392208,0.1241969870335674,5.976117294721647,0.5532961267761369,0.48823040684928015
1.47,0.9999574301630239,-0.10893688553047703,0.12304927887762918,5.811410977213796,0.5544471578467505,0.4906625274030935
1.48,0.9999572859555546,-0.11117008548569962,0.12176483753793685,5.647201361757965,0.5555636857206271,0.4931336779349721
1.49,0.9999571655120918,-0.11333339359144373,0.12034563083877589,5.483571827512002,0.5566452795517678,0.4956378204963111
1.5,0.9999570678836356,-0.11542659543958017,0.11879445399772703,5.320600669260121,0.5576918316616079,0.4981687787967862
1.51,0.9999569918657335,-0.11745009421805996,0.11711499911737941,5.158362105127019,0.5587035430418967,0.5007202419795389
1.52,0.9999569360045968,-0.11940487095720304,0.11531191313990052,4.99692742902176,0.5596809034808999,0.5032857685789895
1.53,0.9999568986101526,-0.12129243417243951,0.11339084020324541,4.8363662776777625,0.560624666391296,0.5058587910501178
1.54,0.9999568777763524,-0.12311475938281602,0.11135844430323595,4.676747975088554,0.5615358185795842,0.5084326211580159
1.55,0.9999568714088004,-0.12487421939120036,0.10922240826504932,4.518142910955918,0.5624155454000004,0.5110004564024319
1.56,0.9999568772594923,-0.12657350667149514,0.10699140529352733,4.360623904935,0.5632651919654937,0.5135553875137605
1.57,0.9999568929681297,-0.1282155496824549,0.10467503983653112,4.204267505441562,0.5640862213252923,0.5160904068832947
1.58,0.9999569161091573,-0.12980342537473577,0.10228375518798333,4.049155170998894,0.5648801707419465,0.5185984175716094
1.59,0.9999569442433371,-0.1313402705341013,0.09982870619834,3.89537428387445,0.5656486073887192,0.521072242269026
1.6,0.9999569749723587,-0.13282919486810335,0.09732159665924503,3.7430189502884508,0.566393084920231,0.5235046312629555
1.61,0.9999570059947009,-0.13427319886051725,0.09477448237910666,3.5921905487990653,0.5671151024276091,0.5258882681111388
1.62,0.9999570351607462,-0.1356750993611674,0.09219954264011611,3.4429979984175656,0.5678160672609568,0.5282157713542949
1.6300000000000001,0.9999570605249952,-0.13703746563457092,0.08960882457408219,3.2955577302069066,0.5684972630797831,0.530479690270335
1.6400000000000001,0.9999570803931774,-0.1383625681598219,0.08701396693815207,3.149993359987107,0.5691598242764997,0.5326724924381059
1.6500000000000001,0.999957093362114,-0.13965234187308134,0.08442591171022071,3.006435074540067,0.5698047176175977,0.5347865408238209
1.6600000000000001,0.9999570983503672,-0.14090836480563512,0.08185461373260382,2.865018758459842,0.5704327315780011,0.5368140583263044
1.67,0.9999570946180201,-0.14213185224203534,0.07930876016841372,2.7258849025281773,0.5710444734300277,0.5387470783252711
1.68,0.9999570817743327,-0.14332366566297472,0.0767955126453729,2.589177346194594,0.5716403737186537,0.5405773808712373
1.69,0.99995705977258,-0.1444843349120104,0.07432028549529374,2.4550419154651513,0.5722206973422952,0.5422964158071789
1.7,0.999957028891954,-0.1456140913009646,0.07188657331787494,2.3236250224765786,0.5727855600964593,0.5438952163252075
1.71,0.999956989707087,-0.14671290880776938,0.06949584009850744,2.195072293724377,0.5733349492574282,0.5453643091302448
1.72,0.9999569430464311,-0.147780550173218,0.06714748023036271,2.0695272901121555,0.5738687466098246,0.5466936302490636
1.73,0.9999568899413442,-0.14881661460273082,0.06483885902915953,1.9471303738453354,0.5743867522720375,0.547872458168099
1.74,0.9999568315683149,-0.1498205839375069,0.06256543675254309,1.8280177652323166,0.5748887077529109,0.5488893778959731
1.75,0.9999567691871861,-0.15079186456364158,0.06032097588856339,1.712320817560303,0.5753743168754138,0.5497322903238588
1.76,0.9999567040785167,-0.15172982294127396,0.05809782677811108,1.60016552155418,0.5758432635098953,0.5503884809533377
1.77,0.9999566374833124,-0.15263381340032062,0.05588728177028972,1.4916722338748045,0.5762952254418165,0.5508447615967949
1.78,0.999956570548237,-0.15350319769043286,0.05367998341466487,1.3869556081114949,0.5767298841193349,0.5510877000153013
1.79,0.9999565042791,-0.15433735660727443,0.051466368034908505,1.2861246931500963,0.5771469304431872,0.5511039582883059
1.8,0.9999564395048951,-0.1551356947617738,0.049237122767450105,1.1892831538243804,0.5775460671333345,0.5508807729775196
1.81,0.9999563768539965,-0.15589764013980306,0.046983632114029436,1.0965295632246825,0.5779270084968998,0.5504066279977291
1.82,0.9999563167433254,-0.15662264046058433,0.0446983895069313,1.00795771535494,0.5782894786019549,0.5496721886608323
1.83,0.9999562593804617,-0.15731015845148388,0.04237535047822266,0.9236569109302802,0.5786332089159728,0.5486715707078269
1.84,0.999956204777823,-0.15795966801165112,0.04001020679274993,0.8437121774427566,0.578957936394737,0.5474039947674987
1.85,0.999956152777276,-0.1585706528633204,0.03760056524307962,0.7682043962176257,0.5792634028202982,0.5458758082108212
1.86,0.9999561030828947,-0.15914260873975744,0.03514602046625728,0.6972103227370074,0.5795493559113261,0.5441027351823375
1.87,0.9999560552991306,-0.1596750495049818,0.03264811775214066,0.6308025005421725,0.5798155524020562,0.5421120544702636
1.8800000000000001,0.999956008971409,-0.16016751692572245,0.030110208894134485,0.5690490820438436,0.5800617629485657,0.5399442474083067
1.8900000000000001,0.9999559636261683,-0.16061959320448232,0.027537211145119846,0.5120135802286314,0.5802877784153253,0.5376535777561956
1.9000000000000001,0.9999559188075664,-0.16103091490835292,0.02493528572809587,0.45975458250770523,0.5804934168579596,0.5353071421841886
1.9100000000000001,0.9999558741085095,-0.1614011866466672,0.022311457592186872,0.4123254611863751,0.5806785303775883,0.5329822015353771
1.92,0.9999558291942531,-0.1617301927916014,0.019673201766011457,0.3697741140931272,0.5808430109929272,0.5307620177216641
1.93,0.9999557838175166,-0.16201780570056318,0.017028023437385038,0.33214276412827254,0.5809867947590399,0.5287308326955504
1.94,0.9999557378247932,-0.16226398926056368,0.014383058637546334,0.29946783863608295,0.5811098635426785,0.5269688575146304
1.95,0.9999556911542749,-0.1624687970819103,0.011744720163142857,0.2717799396497566,0.5812122441180926,0.5255480852010705
1.96,0.9999556438264352,-0.16263236525386365,0.009118409338538254,0.2491039054632367,0.5812940045401495,0.5245294310792368
1.97,0.9999555959288333,-0.16275490016366678,0.006508308767928827,0.2314589539228106,0.58135524804625,0.523961281528192
1.98,0.999955547597037,-0.16283666240033967,0.003917264833573721,0.2188588894430057,0.5813961049986883,0.5238791631979652
1.99,0.9999554989937095,-0.16287794815553125,0.001346761916643055,0.2113123499066249,0.5814167235746204,0.5243060361715403
2.0,0.9999554504282459,-0.16287794024880797,0.0013553017280439205,0.20926937754485947,0.5814166953385269,0.5814166953385269
